year,location,longitude,latitude,summer_dailyTmean,winter_dailyTmean,summer_dailyRainfall,winter_dailyRainfall
1978,Berlin,13.405,52.52,16.6090825091929,-0.247534716689374,2.53036688553148,1.35972224248365
1978,Rome,12.4964,41.9028,21.1150078892468,8.00617930822744,0.539966563230072,4.69076930066714
1979,Dublin,-6.2603,53.3498,13.8946056676922,2.84504160307504,2.04918481314392,2.99569448908377
1979,Madrid,-3.7038,40.4168,22.2624723284819,6.34140958048067,0.329008157076517,2.35916670182098
1979,London,-0.1276,51.5072,15.4871939473125,2.42087494588926,1.42316578207639,2.63027781697197
1979,Oslo,10.7522,59.9139,13.5564562187287,-7.76307390055586,2.5967391691292,1.106962979458
1979,Berlin,13.405,52.52,17.0107808697794,-1.21186108402391,1.93213318096494,1.5369444673467
1979,Rome,12.4964,41.9028,22.1570981669576,7.60042718054456,0.98026757313555,4.85059836287784
1980,Dublin,-6.2603,53.3498,13.4759507857455,4.79759604661152,2.83709243358032,3.4094780727832
1980,Madrid,-3.7038,40.4168,21.7347889163636,5.11565922631546,0.482472833276358,0.773489022514894
1980,London,-0.1276,51.5072,15.2389330832963,4.41756858257831,2.37024460053678,1.33791210784853
1980,Oslo,10.7522,59.9139,14.5961156157804,-6.80211706407806,2.74956525836302,1.27838829743775
1980,Berlin,13.405,52.52,16.4491232736378,-0.717609874070006,2.73620927990313,1.08276100514538
1980,Rome,12.4964,41.9028,21.0408523725097,6.45503789460285,1.03010034979785,2.73372785138662
1981,Dublin,-6.2603,53.3498,14.1160594670902,4.03451379871048,1.5745924147676,2.87152782056687
1981,Madrid,-3.7038,40.4168,22.3063106427194,5.37441654653909,0.511888594584256,1.80909724917989
1981,London,-0.1276,51.5072,15.5285934029089,2.65834716280354,1.39938860780903,1.39902779862491
1981,Oslo,10.7522,59.9139,13.4435359313976,-7.10928132257667,2.20818843870169,0.899925939335872
1981,Berlin,13.405,52.52,17.06103902083,-1.24830552765376,2.01365492131014,1.42215279896951
1981,Rome,12.4964,41.9028,21.9852921507309,6.30138447453768,1.12023413040517,3.56965817285017
1982,Dublin,-6.2603,53.3498,14.3034371802933,4.70512489483226,2.40176634013693,2.81194448634568
1982,Madrid,-3.7038,40.4168,22.2359234160319,6.1244651408853,0.824592403591728,0.820347234446347
1982,London,-0.1276,51.5072,16.6458284322845,3.99954852171423,1.82798915767394,1.59805557936844
1982,Oslo,10.7522,59.9139,14.8159199586934,-5.97651838493294,1.72913046054867,1.8504444720182
1982,Berlin,13.405,52.52,18.868899034769,-0.27902082709675,1.02350545003403,1.04756946005445
1982,Rome,12.4964,41.9028,23.3270228899716,8.10999127171901,0.856354527810841,2.42811969430149
1983,Dublin,-6.2603,53.3498,15.5236409573674,5.13252766305684,1.39565219470988,3.42902782887428
1983,Madrid,-3.7038,40.4168,21.9962563018236,5.17230543994553,0.477377724504794,0.636111120589892
1983,London,-0.1276,51.5072,17.736813462247,4.67258322889298,0.740489141468931,1.76659724854658
1983,Oslo,10.7522,59.9139,14.9450793760964,-2.98199993334711,1.05644929110465,1.19103705478487
1983,Berlin,13.405,52.52,19.1422957677885,1.40627080190072,1.03763588502719,1.62645835756945
1983,Rome,12.4964,41.9028,22.7181349437151,6.53200840100677,1.60535119449017,3.11034192668958
1984,Dublin,-6.2603,53.3498,15.2826762888403,4.48373616351696,1.59062502370216,3.71730774769989
1984,Madrid,-3.7038,40.4168,21.3070375672288,5.0741963151543,0.494089681275549,0.840796715825553
1984,London,-0.1276,51.5072,16.6525064212658,4.30655210154325,0.957608709921654,2.18859893371157
1984,Oslo,10.7522,59.9139,14.2691663477259,-4.04075448843665,2.65391308302464,2.24542127888062
1984,Berlin,13.405,52.52,16.3495784389062,0.600425810755254,1.61134513270657,1.40618133963505
1984,Rome,12.4964,41.9028,21.2781516983093,7.25455605086579,0.933862890169818,4.0634827317256
1985,Dublin,-6.2603,53.3498,13.0995920985056,4.14094435188712,3.83192940492629,2.51291670411205
1985,Madrid,-3.7038,40.4168,22.9906516600319,5.25761793803862,0.199252720360405,1.96333336258929
1985,London,-0.1276,51.5072,15.0516912396554,3.18149298444368,2.3460598175677,1.88909725037197
1985,Oslo,10.7522,59.9139,13.6560359266479,-9.7682664483289,4.20405803365983,1.84874076828912
1985,Berlin,13.405,52.52,16.7856653856807,-1.67275690705545,1.76793480895297,1.27395835231679
1985,Rome,12.4964,41.9028,22.9491466442372,6.80974343753393,0.181020069587042,2.26017097385011
1986,Dublin,-6.2603,53.3498,13.2169154654485,3.39912492402364,3.36304352837411,2.96180559968989
1986,Madrid,-3.7038,40.4168,22.5510592785532,4.5722151755808,0.326902178784272,1.20534724018329
1986,London,-0.1276,51.5072,15.6251355203162,2.86297215822982,1.58118208877883,2.08625003108755
1986,Oslo,10.7522,59.9139,14.0690938884298,-7.1576739140876,2.6428985901069,2.24414818158856
1986,Berlin,13.405,52.52,17.4460118383121,-1.58099996466188,1.77296198294092,2.04687503050081
1986,Rome,12.4964,41.9028,22.1157102080165,6.25340156962729,1.55593647803477,4.56076929872998
1987,Dublin,-6.2603,53.3498,13.9002850153914,4.63938878519046,2.56535329909631,1.71833335893849
1987,Madrid,-3.7038,40.4168,22.5171258553987,5.71270126120004,1.04490490687464,2.47083337015162
1987,London,-0.1276,51.5072,15.4343474811024,3.25313881617556,2.34769025237462,0.698541677075748
1987,Oslo,10.7522,59.9139,12.4439127653351,-7.67521464326035,3.35789860076122,0.930000013858077
1987,Berlin,13.405,52.52,16.1745784428178,-2.10577078626571,2.55801634246524,1.53687502290122
1987,Rome,12.4964,41.9028,23.1689543316318,7.90835879759337,0.718979943823999,3.89008552805225
1988,Dublin,-6.2603,53.3498,13.8020649088911,5.56976635902251,2.58586960374985,2.96167586830823
1988,Madrid,-3.7038,40.4168,21.1352644732422,5.8869229453401,1.25923914919889,0.850618144543338
1988,London,-0.1276,51.5072,15.2207605293547,5.81078970528355,1.87065220178793,2.07561816279723
1988,Oslo,10.7522,59.9139,15.1296373429856,-2.67852008665057,4.37557977534615,3.229011037127
1988,Berlin,13.405,52.52,17.4360661863605,3.11975954565257,1.84313861442144,2.02012365647582
1988,Rome,12.4964,41.9028,23.1621399505133,8.09918832277293,1.17842811120542,2.4956044327918
1989,Dublin,-6.2603,53.3498,15.288885527832,5.75587487134616,2.3385869913694,2.4779167035905
1989,Madrid,-3.7038,40.4168,23.473076920988,6.90855540113731,0.376290766476738,1.86347224999014
1989,London,-0.1276,51.5072,17.0929955418548,5.84348598049902,1.37690219443049,2.32534725687257
1989,Oslo,10.7522,59.9139,14.0761808447931,-0.684377762480709,2.85326091208213,1.46822224410045
1989,Berlin,13.405,52.52,17.7907740588669,3.11406937483957,1.3601223028761,1.01354168176962
1989,Rome,12.4964,41.9028,22.057909205964,7.86236734562992,1.51780938716561,1.33974360970733
1990,Dublin,-6.2603,53.3498,14.7902578215859,5.5284998764284,2.04891307400944,4.16013895087979
1990,Madrid,-3.7038,40.4168,23.6833554488966,6.07231930871754,0.32527174397736,0.612430564681479
1990,London,-0.1276,51.5072,16.7336477237999,6.23379847177485,1.0253396891918,2.74833337428669
1990,Oslo,10.7522,59.9139,14.4650938795785,-0.363014806700811,2.6462319234899,3.64059264684165
1990,Berlin,13.405,52.52,17.5436816730855,3.4487082562487,2.7090353664547,1.65715280247128
1990,Rome,12.4964,41.9028,22.6400078551604,7.52845282317895,0.541806028140428,2.69418807433458
1991,Dublin,-6.2603,53.3498,14.3333013100605,4.04695824287677,1.87309785399828,2.42819448062737
1991,Madrid,-3.7038,40.4168,23.7470375126906,4.9740832221539,0.180706524431867,1.06819446036178
1991,London,-0.1276,51.5072,16.1092115964528,3.34465964746327,2.17377720630484,1.42250002119689
1991,Oslo,10.7522,59.9139,14.0920504096558,-3.69706658403077,2.3841304703089,1.26940742632306
1991,Berlin,13.405,52.52,18.2720648089788,0.500277766595718,1.46066578263518,0.920972235945774
1991,Rome,12.4964,41.9028,23.0634944677683,6.53752122139638,0.525418068030007,0.979572664169416
1992,Dublin,-6.2603,53.3498,14.4037089171824,5.04896966736651,2.28682068625019,1.78763738927524
1992,Madrid,-3.7038,40.4168,21.4479275097319,5.13519906104354,1.14721469100787,0.640590668886203
1992,London,-0.1276,51.5072,16.5786613142206,4.36212215524623,2.02248644318087,0.966414849565537
1992,Oslo,10.7522,59.9139,14.7486808297616,-1.30812451288568,2.53391308123651,0.997728952596257
1992,Berlin,13.405,52.52,20.2309913956282,1.89524721038519,1.64986415501967,1.3519230970683
1992,Rome,12.4964,41.9028,22.5818724049548,7.48166509059085,1.82458196698774,1.80980560600454
1993,Dublin,-6.2603,53.3498,13.7235730628194,5.66426376228272,2.56304351645319,3.0836111570605
1993,Madrid,-3.7038,40.4168,22.0885253215004,5.50540265472243,0.644225553077982,0.253194448217339
1993,London,-0.1276,51.5072,15.7091844314811,5.3608123801765,1.57914404527022,2.05243058613914
1993,Oslo,10.7522,59.9139,12.4758547936067,-2.65485919991854,2.75297105551522,1.96274076998786
1993,Berlin,13.405,52.52,16.3068950159473,1.94359717877944,2.59517666910592,2.04451391935452
1993,Rome,12.4964,41.9028,23.0908439654848,7.25580325662358,0.0861204026210872,1.43025643156891
1994,Dublin,-6.2603,53.3498,13.9498366447186,5.19372210613349,1.87608698447761,4.35097228705676
1994,Madrid,-3.7038,40.4168,23.9054274548025,5.65818737352965,0.12880434974542,1.02694445974711
1994,London,-0.1276,51.5072,17.2052713545626,5.35433321365466,0.993750014808029,2.48916670375814
1994,Oslo,10.7522,59.9139,15.3848764677154,-5.71017765014534,2.63159424211234,2.60888892776436
1994,Berlin,13.405,52.52,19.3060389706503,2.0253332880636,1.9174592677028,1.64131946890201
1994,Rome,12.4964,41.9028,24.3167135033018,8.64062373849093,0.847324427341831,2.1588034509721
1995,Dublin,-6.2603,53.3498,16.0123637725306,4.88245822420188,0.963043492611332,3.92694450296048
1995,Madrid,-3.7038,40.4168,23.1993948618879,6.83403456946965,0.856793491028082,1.7665278041011
1995,London,-0.1276,51.5072,17.9136680778591,4.69479156172989,0.605706530764868,3.32062504948116
1995,Oslo,10.7522,59.9139,14.9530793759175,-5.05728877584969,2.31869568672518,2.26881484862278
1995,Berlin,13.405,52.52,18.7855702322837,0.536333321345348,2.00101905155663,1.66875002486631
1995,Rome,12.4964,41.9028,22.4285613715923,8.29495707955054,1.3816053717581,3.07700859285954
1996,Dublin,-6.2603,53.3498,14.2808692460151,4.57891473281811,1.89008154990355,3.18447806943042
1996,Madrid,-3.7038,40.4168,22.3983894450092,6.09401772093095,0.181861415753425,3.33351653318976
1996,London,-0.1276,51.5072,16.4995376746849,3.46210843909936,1.18573371332098,1.38434067996894
1996,Oslo,10.7522,59.9139,14.5425648923396,-7.02120863427255,1.86826089740447,1.53084251365382
1996,Berlin,13.405,52.52,17.0451151081424,-3.39179937473683,1.85896741900512,0.47760989722683
1996,Rome,12.4964,41.9028,22.6033690599927,7.79142839727658,1.26989968447483,3.53389692501758
1997,Dublin,-6.2603,53.3498,14.7311409750812,5.61140265235315,3.26902178784265,2.61569448342132
1997,Madrid,-3.7038,40.4168,21.3217454473348,6.81820818093452,1.00326088451497,2.19437503269873
1997,London,-0.1276,51.5072,17.4506993382073,4.82720128099252,2.29110057761832,1.70291669204211
1997,Oslo,10.7522,59.9139,16.9582967224018,-3.28479992657902,2.00992756618214,1.87755558353332
1997,Berlin,13.405,52.52,19.1813242995249,0.994611088879855,1.98457883392036,1.41263890993884
1997,Rome,12.4964,41.9028,23.0554175448719,8.62233314060917,1.01354516560467,2.38641029197054
1998,Dublin,-6.2603,53.3498,14.2141844648969,6.39749985700473,2.88260873860639,2.78833337488275
1998,Madrid,-3.7038,40.4168,23.6845578945219,6.58986096381623,0.426630441139897,1.12902779460161
1998,London,-0.1276,51.5072,15.9688787191547,6.11722208549164,1.61216035011003,1.6125694684736
1998,Oslo,10.7522,59.9139,12.8345576841398,-1.50646663299452,3.36369570229688,1.34970372381586
1998,Berlin,13.405,52.52,17.1982944525447,2.80561104840082,2.10061144434503,1.24013890736839
1998,Rome,12.4964,41.9028,24.1138623372673,7.74138444235118,0.52232442249896,2.93974363354918
1999,Dublin,-6.2603,53.3498,14.4977578281238,5.10231933039872,1.94184785502274,3.06847226794602
1999,Madrid,-3.7038,40.4168,23.5752372447915,5.36256932458168,0.389062505797483,0.778888900495236
1999,London,-0.1276,51.5072,16.7112020721277,5.18424293967869,2.00061144285491,2.26472225596921
1999,Oslo,10.7522,59.9139,14.3422243171074,-4.00773324375351,2.99637685624371,2.80814818999281
1999,Berlin,13.405,52.52,18.4110118167427,2.20588189513914,1.30115491069306,1.69722224751281
1999,Rome,12.4964,41.9028,23.5568807443657,6.92400839224489,0.8190635573555,3.0286325237626
2000,Dublin,-6.2603,53.3498,14.5632877179634,5.37844768198013,2.08342394408892,3.24958796051054
2000,Madrid,-3.7038,40.4168,22.6376489505308,6.39578282407607,0.33682065719293,1.43166210924552
2000,London,-0.1276,51.5072,16.3523162105842,5.75128421210813,1.18335599589424,1.89045332487327
2000,Oslo,10.7522,59.9139,13.5300069439576,-1.26938458701165,2.88949279667999,1.91091577939061
2000,Berlin,13.405,52.52,17.5520852055064,2.6694642260471,1.65210600287916,1.46119507671856
2000,Rome,12.4964,41.9028,23.1580095158229,7.7925949230324,0.648327768858157,1.57438717477042
2001,Dublin,-6.2603,53.3498,14.4190621777088,4.0990693528231,1.98546198610743,1.66319446922798
2001,Madrid,-3.7038,40.4168,23.2799655122609,5.37302765768127,0.227105981645013,1.51826391151277
2001,London,-0.1276,51.5072,17.0114194567217,4.02993046547959,1.71786687342431,2.03208336361373
2001,Oslo,10.7522,59.9139,14.4765793865682,-5.26890358593454,2.71666670714816,2.05370373430627
2001,Berlin,13.405,52.52,18.0113447061107,0.674201373819322,1.66752719876114,1.39437502077781
2001,Rome,12.4964,41.9028,23.3104593451914,7.69729897325109,0.204598665256117,2.23572652904141
2002,Dublin,-6.2603,53.3498,14.1842116394799,6.47927763295464,1.73260872147005,2.9430555994105
2002,Madrid,-3.7038,40.4168,22.8007671534066,6.92629845629628,0.547486421201662,1.50291668906187
2002,London,-0.1276,51.5072,16.6728868555928,6.52297902086672,1.93383155055547,2.86409726490061
2002,Oslo,10.7522,59.9139,16.2329126806444,-4.47281471483961,2.7891304763439,1.97622225167024
2002,Berlin,13.405,52.52,19.0731993019416,1.48591663345385,2.39517666612569,1.50298613350734
2002,Rome,12.4964,41.9028,23.0263289167596,8.24402545675732,2.65510037401223,2.15435900646142
2003,Dublin,-6.2603,53.3498,15.4986545448824,5.04319433172027,1.43491849964282,1.65777780248059
2003,Madrid,-3.7038,40.4168,24.9440959098473,5.12692349651544,0.215557068429444,1.63187502431683
2003,London,-0.1276,51.5072,18.4190417078675,4.63577072971578,1.00190218884255,1.90694447286014
2003,Oslo,10.7522,59.9139,15.6913837072413,-3.45211844135763,2.52572467531739,1.68577780289783
2003,Berlin,13.405,52.52,19.8414397739006,0.00333333325882997,1.29633154105598,1.09812501636334
2003,Rome,12.4964,41.9028,26.0824659721954,7.09318787564293,0.487290977160866,1.94393165289847
2004,Dublin,-6.2603,53.3498,14.8418203204334,5.44329658162954,1.95557068131418,1.73392859726612
2004,Madrid,-3.7038,40.4168,23.4323975740712,6.16763035664821,0.507201094514407,1.04381869687279
2004,London,-0.1276,51.5072,17.2238039628441,5.29759603543566,2.00292122549803,1.73276101483115
2004,Oslo,10.7522,59.9139,14.3230793899991,-3.17147978259175,3.22978265682316,1.87765570563494
2004,Berlin,13.405,52.52,17.6314058559074,1.09371563489421,2.3143342736167,1.52912090190656
2004,Rome,12.4964,41.9028,23.0842553368695,8.10501249846693,0.672408036775511,4.51479296668397
2005,Dublin,-6.2603,53.3498,15.2536137894899,5.49577765493757,1.17880436539164,1.62541669088727
2005,Madrid,-3.7038,40.4168,24.4687290726465,4.25553462710361,0.176698372198227,0.821180567792093
2005,London,-0.1276,51.5072,16.8877849486155,4.89214572398536,1.37289404219685,0.989027792515442
2005,Oslo,10.7522,59.9139,14.9006808263641,-1.61651848238653,2.49659424010071,1.2622222410308
2005,Berlin,13.405,52.52,17.348545807882,1.21606941726317,2.65502721347603,1.63354169100833
2005,Rome,12.4964,41.9028,23.084807176322,5.94015371338107,0.810284293010635,2.9577778218521
2006,Dublin,-6.2603,53.3498,15.7052713880903,5.41294432345571,1.42785328214623,2.17027781011743
2006,Madrid,-3.7038,40.4168,23.8426217496846,4.93419433415661,0.572554356357818,1.08298612724886
2006,London,-0.1276,51.5072,18.2430838313657,5.06043738689042,1.25258154040404,1.54187502297573
2006,Oslo,10.7522,59.9139,16.4624923856578,-2.26471846789813,2.56615945852859,2.44674077720002
2006,Berlin,13.405,52.52,19.5753732037606,0.402874990995101,1.65319295941711,0.972847236718778
2006,Rome,12.4964,41.9028,23.4193807474391,7.7982989709936,0.53051840255417,1.82333336050312
2007,Dublin,-6.2603,53.3498,14.1997551173933,6.01745819883266,4.12744571367764,2.94652782168446
2007,Madrid,-3.7038,40.4168,21.7522345681475,6.21818736101268,0.562907617083632,0.741736122163838
2007,London,-0.1276,51.5072,16.2675947450866,6.38303457955027,2.32072014327708,2.3089583677395
2007,Oslo,10.7522,59.9139,14.9601663322809,-3.30077029659239,3.89826092765383,2.23133336658278
2007,Berlin,13.405,52.52,18.3114398080987,3.54029853197928,3.05366852376407,1.82048613823845
2007,Rome,12.4964,41.9028,23.6839208753054,8.63441006341615,0.26663879995985,2.00923079917063
2008,Dublin,-6.2603,53.3498,14.3793746785959,5.23162076218504,4.5639946332262,2.55178575231028
2008,Madrid,-3.7038,40.4168,22.5454478656352,6.79538446349594,0.582472834766484,1.10686814836176
2008,London,-0.1276,51.5072,16.6050064223275,5.64214959916285,1.81888589666873,1.46538463722056
2008,Oslo,10.7522,59.9139,14.854811262172,-1.06394136816044,3.1154348290323,2.9873260518406
2008,Berlin,13.405,52.52,18.6162292034601,3.26388042155206,1.44701089112736,1.59711540841425
2008,Rome,12.4964,41.9028,23.5083439561529,8.08462365699533,0.574247500195759,4.39019448638267
2009,Dublin,-6.2603,53.3498,14.706018693034,3.75355547165706,3.91766310185599,2.95180559954089
2009,Madrid,-3.7038,40.4168,24.2809913051036,5.22584016097113,0.192934785483646,2.14541669863587
2009,London,-0.1276,51.5072,17.0163922826975,3.6277221411363,1.65230980723003,2.39215281342363
2009,Oslo,10.7522,59.9139,14.6457677885836,-5.55614061655129,3.68137686645097,2.27355558943417
2009,Berlin,13.405,52.52,18.0310729665393,-0.728444428162438,1.77133154813403,1.2956944637518
2009,Rome,12.4964,41.9028,23.8241717082909,7.46258102977951,1.11856188957758,4.05401715442665
2010,Dublin,-6.2603,53.3498,14.7064398886767,1.21463886173959,1.85611415809304,1.85263891649536
2010,Madrid,-3.7038,40.4168,23.4498432258551,4.9642985001504,0.798505446681276,2.549861149107
2010,London,-0.1276,51.5072,17.143477877683,1.70019440644213,1.55910328410203,1.81041669364398
2010,Oslo,10.7522,59.9139,14.6856663384164,-10.5352219867416,3.53869570490458,0.717777788473497
2010,Berlin,13.405,52.52,19.228878646288,-3.57970825332061,2.03491850858353,1.34680557562452
2010,Rome,12.4964,41.9028,23.6287703748658,7.40656393701449,0.7688127204863,4.71777784807814
2011,Dublin,-6.2603,53.3498,13.2797279640445,5.25216654927159,1.81779894013079,2.23888892225093
2011,Madrid,-3.7038,40.4168,22.9665551931792,6.13402764067158,0.454211963290021,0.878680568648915
2011,London,-0.1276,51.5072,15.7043406815893,5.75277764919319,2.06596470469831,2.22770836652878
2011,Oslo,10.7522,59.9139,14.8741301023199,-4.45052582644891,4.63782615606551,2.27659262651647
2011,Berlin,13.405,52.52,17.9492794901067,1.77697218250379,3.66671201115999,1.47062502191402
2011,Rome,12.4964,41.9028,23.5311031529686,8.49611092120822,1.22441473396427,2.12752139922391
2012,Dublin,-6.2603,53.3498,14.1549725096987,5.97120865774188,4.00244571181499,1.86923079708448
2012,Madrid,-3.7038,40.4168,23.938858160577,5.18313862041155,0.124592393160919,0.303571433094995
2012,London,-0.1276,51.5072,16.3058692007528,5.08278147979759,2.77601906310502,1.77726650999983
2012,Oslo,10.7522,59.9139,13.5735359284919,-5.20456398623303,3.55601454574237,1.44996339156951
2012,Berlin,13.405,52.52,17.6381585731477,0.0305906586569143,2.59082884295417,1.57129123220527
2012,Rome,12.4964,41.9028,25.2187201721036,6.59824161075956,0.226755856221736,2.35883350936744
2013,Dublin,-6.2603,53.3498,15.559320304396,5.16829155114634,1.72146741695621,3.38847227271439
2013,Madrid,-3.7038,40.4168,23.3216638808941,5.29729849270726,0.101902175431504,1.33333335320155
2013,London,-0.1276,51.5072,17.3229411888891,4.45252767825601,1.02092392825643,2.23347225550355
2013,Oslo,10.7522,59.9139,14.8202170600467,-3.9864591701549,2.61456525635136,2.05866669734322
2013,Berlin,13.405,52.52,18.7869425148617,1.3540346919572,1.80054350509105,1.44361113262259
2013,Rome,12.4964,41.9028,23.4248238911301,7.59670923190972,1.50409701237935,3.13136756802855
2014,Dublin,-6.2603,53.3498,14.7874317346925,5.11745821894923,2.61467395200516,4.32152784217356
2014,Madrid,-3.7038,40.4168,22.7063446011693,6.21354152778319,0.379755440441406,1.79187502670102
2014,London,-0.1276,51.5072,17.0821599442709,6.17858319523124,1.90774459364499,3.69395838837762
2014,Oslo,10.7522,59.9139,15.6217097957551,-2.53539994332941,2.52898554493121,3.06133337895077
2014,Berlin,13.405,52.52,18.2775199719004,2.48177772230572,1.90883155018294,0.991736125889129
2014,Rome,12.4964,41.9028,22.5440379576399,9.41078611443886,2.12265889450633,5.535470167955
2015,Dublin,-6.2603,53.3498,13.8592659945691,5.37984710197326,2.25081525093107,4.02083339324843
2015,Madrid,-3.7038,40.4168,24.9461271598019,6.4368401339032,0.553804356078422,0.804861123104471
2015,London,-0.1276,51.5072,16.5600607711581,6.62349985195321,1.79870926593328,2.07187503087334
2015,Oslo,10.7522,59.9139,13.9240504134109,-0.764199982918782,3.13376816263881,2.39933336908618
2015,Berlin,13.405,52.52,19.1832196799173,3.76314574922046,1.63885872007307,1.16000001728534
2015,Rome,12.4964,41.9028,24.8076583083819,8.4720681867029,1.12433112043277,2.14641028839428
2016,Dublin,-6.2603,53.3498,15.1460458571117,5.52539822814607,2.43845112329227,3.35329675326472
2016,Madrid,-3.7038,40.4168,24.6140959172234,7.20064544344863,0.155095111006751,1.53640112179525
2016,London,-0.1276,51.5072,17.3489670035247,5.63976635745788,1.66154893780247,1.71105771780442
